file_id,toc_section,toc_section_pos,toc_section_len,is_section_in_summary
10227,Highlights,45,106,True
10227,Chairman’s statement,151,126,True
10227,Company overview and business model,277,76,False
10227,Chief Executive’s review,353,214,True
10227,Board of Directors,567,61,False
10227,Directors’ report,628,77,False
10227,Directors’ remuneration report,705,2,False
10227,Corporate governance report,707,2,False
10227,Independent auditors’ report,709,3,False
10227,Statement of comprehensive income,712,474,False
10227,Statement of financial position,1186,21,False
10227,Statement of changes in equity,1207,33,False
10227,Statement of cash flows,1240,45,False
10227,Notes to the financial statements,1285,689,False
10227,Corporate information and advisors,1974,2,False
10227,Notice of annual general meeting,1976,70,False
10227,Notes,2046,122,False
1023,Anite,38,9,True
1023,Anite at a glance,47,9,True
1023,Chairman’s statement,56,208,True
1023,Chief Executive’s review,264,288,True
1023,Financial review,552,379,False
1023,Directors and advisers,931,56,False
1023,Report of the Directors,987,43,False
1023,Corporate governance report,1030,96,False
1023,Remuneration report,1126,98,False
1023,Report of the Audit Committee,1224,617,False
1023,Statement of Directors’ responsibilities,1841,55,False
1023,"Independent auditors’ report, Group",1896,38,False
1023,Consolidated income statement,1934,49,False
1023,Consolidated balance sheet,1983,62,False
1023,Consolidated statement of changes in equity,2045,62,False
1023,Consolidated cash flow statement,2107,56,False
1023,Notes to the accounts,2163,1826,False
1023,Five-year summary,3989,51,False
1023,"Independent auditors’ report, Company",4040,41,False
1023,Company balance sheet,4081,16,False
1023,Company statement of changes in equity,4097,71,False
1023,Company cash flow statement,4168,47,False
1023,Notes to the Company accounts,4215,497,False
1023,Group directory,4712,95,False
1023,Information for shareholders ANITE IS AN INTERNATIONAL SOFTWARE AND SOLUTIONS COMPANY,4807,95,False
10238,Highlights,88,2,True
10238,About Midatech,90,191,True
10238,Chairmans Review,281,86,True
10238,Chief Executive’s Statement,367,70,True
10238,Strategic Report,437,5,True
10238,Board of Directors,442,491,False
10238,Remuneration Report,933,282,False
10238,Corporate Governance,1215,121,False
10238,Directors’ Report,1336,101,False
10238,Independent Auditor’s Report,1437,46,False
10238,comprehensive income,1483,25,False
10238,Consolidated statement of financial position,1508,45,False
10238,Consolidated statement of cash flows,1553,39,False
10238,Consolidated statement of changes in equity,1592,61,False
10238,Notes to the Group financial statements,1653,1323,False
10238,Company balance sheet,2976,26,False
10238,financial statements,3002,133,True
1024,Anite at a glance,58,135,True
1024,Chairman’s statement,193,27,True
1024,Chief Executive’s review,220,17,True
1024,Financial review,237,17,False
1024,Directors and advisers,254,17,False
1024,Report of the Directors,271,926,False
1024,Corporate governance report,1197,198,False
1024,Remuneration report,1395,113,False
1024,Report of the Audit Committee,1508,614,False
1024,Statement of Directors’,2122,35,False
1024,"Independent auditors’ report, Group",2157,80,False
1024,Consolidated income statement,2237,5,False
1024,Consolidated balance sheet,2242,49,False
1024,Consolidated statement of changes,2291,65,False
1024,Consolidated cash flow statement,2356,61,False
1024,Notes to the accounts,2417,1192,False
1024,Five-year summary,3609,622,False
1024,"Independent auditors’ report,",4231,47,False
1024,Company balance sheet,4278,40,False
1024,Company statement of changes,4318,40,False
1024,Company cash flow statement,4358,20,False
1024,Notes to the Company accounts,4378,449,False
1024,Group directory,4827,116,False
1024,Information for shareholders,4943,116,False
1025,Anite,84,57,True
1025,Anite at a glance,141,79,True
1025,Chairman’s statement,220,29,True
1025,Chief Executive’s review,249,29,True
1025,Review of operations,278,29,False
1025,Group Key Performance Indicators,307,30,False
1025,Financial review,337,2,False
1025,Directors,339,1981,False
1025,Report of the Directors,2320,8,False
1025,Corporate governance report,2328,28,False
1025,Remuneration report,2356,124,False
1025,Report of the Audit Committee,2480,742,False
1025,Statement of Directors’ responsibilities,3222,1,False
1025,"Independent auditors’ report, Group",3223,2,False
1025,Consolidated income statement,3225,2,False
1025,Consolidated balance sheet,3227,264,False
1025,Consolidated cash flow statement,3491,53,False
1025,Notes to the accounts,3544,1576,False
1025,Five-year summary,5120,39,False
1025,"Independent auditors’ report, Company",5159,39,False
1025,Company balance sheet,5198,38,False
1025,Company statement of comprehensive income,5236,11,False
1025,Company statement of changes in equity,5247,21,False
1025,Company cash flow statement,5268,49,False
1025,Notes to the Company accounts,5317,387,False
1025,Glossary of terms,5704,78,False
1025,Shareholder information,5782,65,False
1025,Advisers and offices,5847,65,False
1026,Anite,98,14,True
1026,At a glance,112,85,True
1026,Chairman’s statement,197,2,True
1026,Chief Executive’s review,199,2,True
1026,Overview,201,30,True
1026,Strategy,231,118,True
1026,Our markets,349,4,False
1026,Our solutions,353,6,False
1026,Outlook,359,717,False
1026,Review of operations,1076,20,False
1026,Group Key Performance Indicators,1096,20,False
1026,Financial review,1116,229,False
1026,Directors,1345,546,False
1026,Report of the Directors,1891,8,False
1026,Corporate governance report,1899,52,False
1026,Remuneration report,1951,104,False
1026,Report of the Audit Committee,2055,699,False
1026,Statement of Directors’ responsibilities,2754,1,False
1026,"Independent auditors’ report, Group",2755,1,False
1026,Consolidated income statement,2756,1,False
1026,Consolidated statement of comprehensive income,2757,101,False
1026,Consolidated statement of changes in equity,2858,105,False
1026,Consolidated balance sheet,2963,1,False
1026,Consolidated cash flow statement,2964,49,False
1026,Notes to the accounts,3013,1702,False
1026,Five-year summary,4715,37,False
1026,"Independent auditors’ report, Company",4752,37,False
1026,Company balance sheet,4789,37,False
1026,Company statement of comprehensive income,4826,32,False
1026,Company statement of changes in equity,4858,1,False
1026,Company cash flow statement,4859,42,False
1026,Notes to the Company accounts,4901,387,False
1026,Shareholder information,5288,43,False
1026,Glossary of terms,5331,81,False
1026,Advisers and offices 1 Overview,5412,81,False
1027,Anite,42,13,True
1027,At a glance,55,143,False
1027,Chairman’s statement,198,199,True
1027,Chief Executive’s review,397,226,True
1027,Our businesses,623,48,True
1027,Wireless,671,49,True
1027,Handset Testing,720,359,True
1027,Network Testing,1079,186,True
1027,Travel,1265,256,True
1027,Review of operations,1521,1299,False
1027,Financial review,2820,6,False
1027,Group Key Performance Indicators,2826,345,False
1027,Principal risks and uncertainties,3171,452,False
1027,Directors,3623,168,True
1027,Report of the Directors,3791,168,False
1027,Corporate governance report,3959,168,False
1027,Remuneration report,4127,168,False
1027,Report of the Audit Committee,4295,295,False
1027,Statement of Directors’ responsibilities,4590,295,False
1027,"Independent auditors’ report, Group",4885,218,False
1027,Consolidated income statement,5103,237,False
1027,Consolidated statement of,5340,238,False
1027,Consolidated statement of changes,5578,263,False
1027,Consolidated balance sheet OVERVIEW,5841,263,False
10368,Performance highlights,116,51,False
10368,Chairman’s statement,167,178,True
10368,Chief Executive’s review,345,263,True
10368,How have we progressed,608,54,False
10368,Innovation,662,66,False
10368,High-value services,728,46,False
10368,World-class performance,774,47,False
10368,Operational review,821,111,False
10368,Treasury & Capital Markets,932,112,False
10368,Global Services,1044,173,False
10368,Banking,1217,207,True
10368,Healthcare,1424,203,True
10368,Open Source Solutions,1627,198,False
10368,People and corporate responsibility,1825,297,False
10368,Financial review,2122,570,False
10368,Board of Directors,2692,570,False
10368,Directors’ report,3262,41,False
10368,Corporate governance report,3303,41,False
10368,Directors’ Remuneration report,3344,1371,False
10368,Financial statements,4715,27,False
10368,Statement of Directors’ responsibilities,4742,28,False
10368,Independent auditors’ report,4770,96,False
10368,Consolidated income statement,4866,19,False
10368,Consolidated statement of,4885,19,False
10368,Consolidated cash flow statement,4904,54,False
10368,Consolidated balance sheet,4958,57,False
10368,Accounting policies,5015,595,False
10368,Notes to the financial statements,5610,952,False
10368,Independent auditors’ report,6562,2,False
10368,Company balance sheet,6564,496,False
10368,Notes to the Company financial,7060,283,False
10368,Five year financial record,7343,47,False
10368,Investor information,7390,127,False
10371,Highlights,78,6,True
10371,At the heart of ﬁnancial services,84,199,False
10371,Global reach,283,213,False
10371,Relationships that matter,496,213,False
10371,Leading technology and innovation,709,364,True
10371,Chairman’s statement,1073,69,True
10371,Chief Executive’s review,1142,236,True
10371,Key performance indicators,1378,168,False
10371,Misys Sophis,1546,232,True
10371,Treasury & Capital Markets,1778,225,False
10371,Banking,2003,201,True
10371,Open Source,2204,194,True
10371,Global Services,2398,223,False
10371,People,2621,162,False
10371,Social and environmental responsibility,2783,152,False
10371,Financial review,2935,167,False
10371,Board of Directors,3102,569,False
10371,Corporate governance report,3671,1050,False
10371,Directors’ remuneration report,4721,1144,False
10371,Statement of Directors’ responsibilities,5865,87,False
10371,Audit opinion for the Misys plc Group,5952,48,False
10371,Consolidated income statement,6000,25,False
10371,Consolidated statement of,6025,25,False
10371,Consolidated statement of cash ﬂows,6050,50,False
10371,Consolidated balance sheet,6100,69,False
10371,Consolidated statement of changes,6169,106,False
10371,Accounting policies,6275,667,False
10371,Notes to the ﬁnancial statements,6942,2034,False
10371,Audit opinion for the Misys plc,8976,38,False
10371,Company balance sheet,9014,113,False
10371,Notes to the Company ﬁnancial,9127,582,False
10371,Five year ﬁnancial record,9709,64,False
10371,Investor information,9773,64,False
10376,start,57,176,True
10376,Group at a glance,233,188,True
10376,Chairman’s statement,421,305,True
10376,Chief executive’s review,726,166,True
10376,Key performance,892,278,False
10376,Business review,1170,941,False
10376,Financial review,2111,968,False
10376,Risks and uncertainties,3079,60,False
10376,Corporate social,3139,781,False
10376,Directors’ report,3920,318,False
10376,Corporate governance,4238,447,False
10376,Audit Committee report,4685,214,False
10376,Remuneration report,4899,1168,False
10376,Independent auditors’,6067,147,False
10376,Group income statement,6214,45,False
10376,Group statement of,6259,28,False
10376,Group balance sheet,6287,57,False
10376,Group cash flow,6344,35,False
10376,Notes to the financial,6379,1532,False
10376,Five year review,7911,1512,False
10376,Mitchells & Butlers plc –,9423,499,False
